location,off_time,horse_name,jockey,trainer,trainer_win_pct,trainer_runs,age,distance_f,race_class,field_size,form_string,odds,status,going,distance,cd_winner,rp_or,rp_rpr,rp_ts
Kilbeggan,6:05,Diamond Tipp,Jack Kennedy,Martin Hassett,20.0,5.0,6.0,19.0,,16,8P-8P2,8.4,Active,Good,2m2f200y,0,102.0,0.0,0.0
Kilbeggan,6:05,The Monkey Pole,Richard Condon(5),N Dooly,0.0,1.0,6.0,19.0,,16,94-4P3,26.0,Active,Good,2m2f200y,0,102.0,0.0,0.0
Kilbeggan,6:05,Parkgarve,P J O'Hanlon,Ian Patrick Donoghue,25.0,8.0,6.0,19.0,,16,-86541,11.0,Active,Good,2m2f200y,0,99.0,0.0,0.0
Kilbeggan,6:05,Malikanna,Mark Walsh,Padraig Roche,0.0,0.0,5.0,19.0,,16,F92-68,8.0,Active,Good,2m2f200y,0,97.0,0.0,0.0
Kilbeggan,6:05,Blue Reed,Eoghan Finegan(5),Cian Collins,0.0,14.0,7.0,19.0,,16,5-1272,9.8,Active,Good,2m2f200y,0,95.0,0.0,0.0
Kilbeggan,6:05,Solar Generation,Ricky Doyle,Martin Brassil,0.0,1.0,5.0,19.0,,16,00-5,19.5,Active,Good,2m2f200y,0,93.0,0.0,0.0
Kilbeggan,6:05,Kome Dans Un Reve,,Philip Fenton,0.0,2.0,6.0,19.0,,16,/U8-06,45.0,Active,Good,2m2f200y,0,92.0,0.0,0.0
Kilbeggan,6:05,Steps In The Sand,,Ciaran Murphy,27.0,11.0,7.0,19.0,,16,88-434,47.5,Active,Good,2m2f200y,0,92.0,0.0,0.0
Kilbeggan,6:05,Andyourbirdcansing,,John Patrick Ryan,0.0,19.0,8.0,19.0,,16,-56510,50.0,Active,Good,2m2f200y,0,91.0,0.0,0.0
Kilbeggan,6:35,Benner Wenner,Darragh O'Keeffe,Henry De Bromhead,14.0,37.0,5.0,25.0,,8,82,3.8,Active,Good,3m0f170y,0,0.0,0.0,0.0
Kilbeggan,6:35,Dad Sez,Jack Kennedy,Gordon Elliott,11.0,38.0,6.0,25.0,,8,U5,1.75,Active,Good,3m0f170y,0,0.0,0.0,0.0
Kilbeggan,6:35,Go To The Moon,Phillip Enright,Mark Michael McNiff,0.0,7.0,6.0,25.0,,8,P1/074,21.0,Active,Good,3m0f170y,0,0.0,0.0,0.0
Kilbeggan,6:35,L'As de Watt,Brian Hayes,Philip Fenton,0.0,2.0,5.0,25.0,,8,72-508,12.5,Active,Good,3m0f170y,0,102.0,0.0,0.0
Kilbeggan,6:35,Georges Park,Daniel King,John Patrick Ryan,0.0,19.0,4.0,25.0,,8,,21.0,Active,Good,3m0f170y,0,0.0,0.0,0.0
Kilbeggan,6:35,Idaho Expresso,Danny Gilligan,D M Christie,0.0,0.0,6.0,25.0,,8,3P-P85,23.0,Active,Good,3m0f170y,0,0.0,0.0,0.0
Kilbeggan,6:35,Lady Felicia,Simon Torrens,Aidan Anthony Howard,50.0,2.0,5.0,25.0,,8,45,3.65,Active,Good,3m0f170y,0,0.0,0.0,0.0
Kilbeggan,6:35,Pacy Macie,Mr B J Walsh(7),Barry John Walsh,0.0,0.0,5.0,25.0,,8,52P-3,21.0,Active,Good,3m0f170y,0,0.0,0.0,0.0
Kilbeggan,7:05,One Way Traffic,Phillip Enright,Oliver McKiernan,17.0,6.0,9.0,26.0,,14,6F9-22,5.8,Active,Good,3m1f180y,0,98.0,0.0,0.0
Kilbeggan,7:05,Gorthill,Mr S Connor(7),Stephen Carlin,0.0,0.0,10.0,26.0,,14,P5P-5P,32.0,Active,Good,3m1f180y,0,97.0,0.0,0.0
Kilbeggan,7:05,Lecale's Diamond,Keith Donoghue,Gavin Cromwell,29.0,21.0,6.0,26.0,,14,36-418,10.0,Active,Good,3m1f180y,0,95.0,0.0,0.0
Kilbeggan,7:05,Broken Ice,Alex Harvey,John C McConnell,14.0,29.0,10.0,26.0,,14,48-503,6.8,Active,Good,3m1f180y,0,93.0,0.0,0.0
Kilbeggan,7:05,Sampoet,Ben Harvey,D M Christie,0.0,0.0,9.0,26.0,,14,584U7U,21.0,Active,Good,3m1f180y,0,91.0,0.0,0.0
Kilbeggan,7:05,Our Zebo,Conor Stone-Walsh,Noel C Kelly,0.0,7.0,7.0,26.0,,14,02316-,12.5,Active,Good,3m1f180y,0,90.0,0.0,0.0
Kilbeggan,7:05,Zolpharine,Daniel King,John Patrick Ryan,0.0,19.0,8.0,26.0,,14,05-114,12.0,Active,Good,3m1f180y,0,89.0,0.0,0.0
Kilbeggan,7:05,Glendine Billy,Danny Mullins,Anthony Mullins,17.0,6.0,8.0,26.0,,14,0P9-84,9.4,Active,Good,3m1f180y,0,87.0,0.0,0.0
Kilbeggan,7:05,Joe's Turn,Alan King(7),Mark Michael McNiff,0.0,7.0,10.0,26.0,,14,/2F-86,25.0,Active,Good,3m1f180y,0,86.0,0.0,0.0
Kilbeggan,7:05,Fr Gilligansvoyge,Patrick M O'Brien,John G Carr,14.0,7.0,13.0,26.0,,14,421321,10.0,Active,Good,3m1f180y,0,81.0,0.0,0.0
Kilbeggan,7:05,Seventy Eight Team,Danny Gilligan,Paul John Gilligan,0.0,8.0,8.0,26.0,,14,45P-P8,26.0,Active,Good,3m1f180y,0,79.0,0.0,0.0
Kilbeggan,7:05,Deadheat,Mr N McParlan,S McParlan,0.0,4.0,13.0,26.0,,14,79/P-0,25.0,Active,Good,3m1f180y,0,78.0,0.0,0.0
Kilbeggan,7:05,He Fitz In,Sam Ewing,D E Fitzgerald,0.0,1.0,10.0,26.0,,14,66766-,18.0,Active,Good,3m1f180y,0,78.0,0.0,0.0
Kilbeggan,7:05,Tullabrack Lad,Michael Kenneally(5),Francis J Flood,0.0,0.0,7.0,26.0,,14,/P995-,16.0,Active,Good,3m1f180y,0,72.0,0.0,0.0
Kilbeggan,7:35,Charlie Luciano,Mr D McGill(7),Noel Meade,6.0,16.0,7.0,26.0,,9,0P-414,5.5,Active,Good,3m1f180y,0,119.0,0.0,0.0
Kilbeggan,7:35,A Wave Of The Sea,Charlie O'Dwyer(3),J P Broderick,0.0,2.0,10.0,26.0,,9,400-57,10.0,Active,Good,3m1f180y,0,116.0,0.0,0.0
Kilbeggan,7:35,Ceanndana,Keith Donoghue,Ross O'Sullivan,8.0,12.0,9.0,26.0,,9,923-54,9.8,Active,Good,3m1f180y,0,115.0,0.0,0.0
Kilbeggan,7:35,Koori Star,Danny Gilligan,Peter Fahey,0.0,5.0,8.0,26.0,,9,4586-9,4.8,Active,Good,3m1f180y,0,115.0,0.0,0.0
Kilbeggan,7:35,Ira Hayes,Michael Kenneally(5),John C McConnell,14.0,29.0,7.0,26.0,,9,01-254,7.0,Active,Good,3m1f180y,0,112.0,0.0,0.0
Kilbeggan,7:35,Scalpnagoon,Jack Kennedy,Gordon Elliott,11.0,38.0,6.0,26.0,,9,223423,7.2,Active,Good,3m1f180y,0,112.0,0.0,0.0
Kilbeggan,7:35,Granville Street,Eoin Walsh,Ciaran Murphy,27.0,11.0,8.0,26.0,,9,P670-4,12.0,Active,Good,3m1f180y,0,110.0,0.0,0.0
Kilbeggan,7:35,Ad Caelum,J J Slevin,John Patrick Ryan,0.0,19.0,7.0,26.0,,9,76315P,10.0,Active,Good,3m1f180y,0,106.0,0.0,0.0
Kilbeggan,7:35,The Dara Man,Daniel King,John Patrick Ryan,0.0,19.0,11.0,26.0,,9,PP-83F,17.5,Active,Good,3m1f180y,0,98.0,0.0,0.0
Kilbeggan,8:05,Bellahill,Mr S Connor,S R B Crawford,0.0,2.0,6.0,16.0,,11,3/,6.8,Active,Good,2m0f0y,0,0.0,0.0,0.0
Kilbeggan,8:05,Blackwood Joe,Mr J Dunne,E Sheehy,0.0,3.0,5.0,16.0,,11,0,48.0,Active,Good,2m0f0y,0,0.0,0.0,0.0
Kilbeggan,8:05,In Around Thehouse,Mr L P Barnett(2),S Curling,13.0,8.0,5.0,16.0,,11,F-,18.0,Active,Good,2m0f0y,0,0.0,0.0,0.0
Kilbeggan,8:05,Long Story,Mr T A Halford(2),John Neilan,0.0,0.0,6.0,16.0,,11,779,14.0,Active,Good,2m0f0y,0,0.0,0.0,0.0
Kilbeggan,8:05,Ddakji,Mr B T Stone,Conor Houlihan,0.0,0.0,4.0,16.0,,11,0-9,10.5,Active,Good,2m0f0y,0,0.0,0.0,0.0
Kilbeggan,8:05,Hill Silver,Mr D McGill,Ciaran Murphy,27.0,11.0,4.0,16.0,,11,44,2.1,Active,Good,2m0f0y,0,0.0,0.0,0.0
Kilbeggan,8:05,Lone Ash Lad,Mr S Cotter(2),Noel C Kelly,0.0,7.0,4.0,16.0,,11,,18.0,Active,Good,2m0f0y,0,0.0,0.0,0.0
Kilbeggan,8:05,Reafadda,Mr D Doyle,John Patrick Ryan,0.0,19.0,4.0,16.0,,11,6,26.0,Active,Good,2m0f0y,0,0.0,0.0,0.0
Kilbeggan,8:05,A Quest For Cognac,Mr B J Walsh,Barry John Walsh,0.0,0.0,6.0,16.0,,11,F/0,110.0,Active,Good,2m0f0y,0,0.0,0.0,0.0
Kilbeggan,8:05,Baymount,Mr J W Hendrick,Anthony Mullins,17.0,6.0,5.0,16.0,,11,8P-P3,3.8,Active,Good,2m0f0y,0,0.0,0.0,0.0
Kilbeggan,8:05,No Brainer,Ms H Persse(4),P F McEnery,0.0,0.0,5.0,16.0,,11,P-P0,240.0,Active,Good,2m0f0y,0,0.0,0.0,0.0
Killarney,5:12,Belicoso,Dylan Browne McMonagle,Joseph Patrick O'Brien,15.0,62.0,2.0,8.0,,7,763,3.05,Active,Good,1m0f30y,0,81.0,0.0,0.0
Killarney,5:12,Margot Mae,Shane Foley,Mrs John Harrington,3.0,32.0,2.0,8.0,,7,637,7.5,Active,Good,1m0f30y,0,78.0,0.0,0.0
Killarney,5:12,Seaxburh,Declan McDonogh,Joseph Patrick O'Brien,15.0,62.0,2.0,8.0,,7,56223,3.7,Active,Good,1m0f30y,0,77.0,0.0,0.0
Killarney,5:12,Razmataz,Gavin Ryan,Donnacha Aidan O'Brien,12.0,17.0,2.0,8.0,,7,080,9.4,Active,Good,1m0f30y,0,70.0,0.0,0.0
Killarney,5:12,Maggie Walker,Luke McAteer,David Marnane,0.0,15.0,2.0,8.0,,7,16,2.68,Active,Good,1m0f30y,0,69.0,0.0,0.0
Killarney,5:12,Old Joanie,Rory Mulligan(5),James M Barrett,0.0,1.0,2.0,8.0,,7,785,16.5,Active,Good,1m0f30y,0,69.0,0.0,0.0
Killarney,5:12,Elyatta,Adam Caffrey,Noel Meade,6.0,16.0,2.0,8.0,,7,089,14.5,Active,Good,1m0f30y,0,68.0,0.0,0.0
Killarney,5:12,Fine Line,Chris Hayes,Denis Gerard Hogan,14.0,21.0,2.0,8.0,,7,0007,7.6,Active,Good,1m0f30y,0,63.0,0.0,0.0
Killarney,5:47,Mayflower,Jack Kearney(3),Stephen Thorne,0.0,6.0,3.0,8.0,,8,1-6657,13.5,Active,Good,1m0f30y,0,88.0,0.0,0.0
Killarney,5:47,Do For Love,Gary Carroll,K J Condon,0.0,11.0,3.0,8.0,,8,45-166,18.0,Active,Good,1m0f30y,0,87.0,0.0,0.0
Killarney,5:47,Kirkland Sioux,Dylan Browne McMonagle,Joseph Patrick O'Brien,15.0,62.0,3.0,8.0,,8,757110,7.0,Active,Good,1m0f30y,0,87.0,0.0,0.0
Killarney,5:47,Manton Bay,Luke McAteer,David Marnane,0.0,15.0,3.0,8.0,,8,1-3282,2.88,Active,Good,1m0f30y,0,87.0,0.0,0.0
Killarney,5:47,Oscar Nominee,Ben Coen,J P Murtagh,7.0,29.0,3.0,8.0,,8,12,16.0,Active,Good,1m0f30y,0,84.0,0.0,0.0
Killarney,5:47,Iamimmaculate,Shane Foley,Gerard O'Leary,13.0,8.0,3.0,8.0,,8,012-42,4.3,Active,Good,1m0f30y,0,83.0,0.0,0.0
Killarney,5:47,Totally Puzzled,Ronan Whelan,Henry De Bromhead,14.0,37.0,3.0,8.0,,8,6-01,12.0,Active,Good,1m0f30y,0,82.0,0.0,0.0
Killarney,5:47,Elmakaya,Chris Hayes,D K Weld,12.0,17.0,3.0,8.0,,8,7234,8.6,Active,Good,1m0f30y,0,81.0,0.0,0.0
Killarney,6:20,Cristal Clere,Seamie Heffernan,John J Nallen,0.0,3.0,8.0,8.0,Class 1,10,251-96,5.0,Active,Good,1m0f30y,0,99.0,0.0,0.0
Killarney,6:20,East Hampton,Luke McAteer,David Marnane,0.0,15.0,4.0,8.0,Class 1,10,60-256,29.0,Active,Good,1m0f30y,0,107.0,0.0,0.0
Killarney,6:20,Jagged Edge,Jack Kearney,Stephen Thorne,0.0,6.0,4.0,8.0,Class 1,10,0-1030,5.7,Active,Good,1m0f30y,0,103.0,0.0,0.0
Killarney,6:20,Carolina Jetstream,Wayne Lordan,Robson De Aguiar,17.0,12.0,4.0,8.0,Class 1,10,140268,3.15,Active,Good,1m0f30y,0,105.0,0.0,0.0
Killarney,6:20,Quebec,Declan McDonogh,Joseph Patrick O'Brien,15.0,62.0,4.0,8.0,Class 1,10,638-80,42.0,Active,Good,1m0f30y,0,97.0,0.0,0.0
Killarney,6:20,Rion Rubette,Paddy Harnett,Michael Butler,0.0,3.0,4.0,8.0,Class 1,10,-81102,30.0,Active,Good,1m0f30y,0,91.0,0.0,0.0
Killarney,6:20,Subsonic,Ben Coen,J P Murtagh,7.0,29.0,4.0,8.0,Class 1,10,1-3874,36.0,Active,Good,1m0f30y,0,92.0,0.0,0.0
Killarney,6:20,Syzygy,Scott McCullagh,Daniel McLoughlin,0.0,14.0,4.0,8.0,Class 1,10,-33624,19.0,Active,Good,1m0f30y,0,98.0,0.0,0.0
Killarney,6:20,Hardy Warrior,Dylan Browne McMonagle,Joseph Patrick O'Brien,15.0,62.0,3.0,8.0,Class 1,10,4-1344,3.0,Active,Good,1m0f30y,0,104.0,0.0,0.0
Killarney,6:20,Moonlit Sun,Shane Foley,Mrs John Harrington,3.0,32.0,3.0,8.0,Class 1,10,314,9.0,Active,Good,1m0f30y,0,90.0,0.0,0.0
Killarney,6:20,Wearing Stars,Ronan Whelan,Henry De Bromhead,14.0,37.0,3.0,8.0,Class 1,10,-49242,34.0,Active,Good,1m0f30y,0,79.0,0.0,0.0
Killarney,6:50,Golddream,Luke McAteer,David Marnane,0.0,15.0,3.0,8.0,,9,613550,9.2,Active,Good,1m0f30y,0,75.0,0.0,0.0
Killarney,6:50,Saga Lucia,Jamie Powell,M D O'Callaghan,15.0,13.0,3.0,8.0,,9,56-6,24.0,Active,Good,1m0f30y,0,75.0,0.0,0.0
Killarney,6:50,Casamorati,Dylan Browne McMonagle,Joseph Patrick O'Brien,15.0,62.0,3.0,8.0,,9,68982,6.8,Active,Good,1m0f30y,0,74.0,0.0,0.0
Killarney,6:50,Glitter And Glory,Shane Foley,Mrs John Harrington,3.0,32.0,3.0,8.0,,9,152357,5.6,Active,Good,1m0f30y,0,74.0,0.0,0.0
Killarney,6:50,Chapel Lane,Declan McDonogh,W McCreery,11.0,18.0,3.0,8.0,,9,73-673,5.0,Active,Good,1m0f30y,0,72.0,0.0,0.0
Killarney,6:50,Sweet Baby Zou,Julian Pietropaolo(7),Joseph Patrick O'Brien,15.0,62.0,3.0,8.0,,9,078106,8.6,Active,Good,1m0f30y,0,70.0,0.0,0.0
Killarney,6:50,Only One Scobie,Leigh Roche,Paul W Flynn,0.0,24.0,3.0,8.0,,9,001300,28.0,Active,Good,1m0f30y,0,68.0,0.0,0.0
Killarney,6:50,Chirac,Paddy Harnett(5),John James Feane,0.0,4.0,3.0,8.0,,9,041624,5.5,Active,Good,1m0f30y,0,64.0,0.0,0.0
Killarney,6:50,Sancerre Rock,Andrew Slattery,Andrew Slattery,8.0,24.0,3.0,8.0,,9,6609,9.8,Active,Good,1m0f30y,0,63.0,0.0,0.0
Killarney,6:50,John La Bear,Ben Coen,Ross O'Sullivan,8.0,12.0,3.0,8.0,,9,441-70,27.5,Active,Good,1m0f30y,0,62.0,0.0,0.0
Killarney,7:20,Taipan,Shane Foley,Mrs John Harrington,3.0,32.0,8.0,14.5,,10,88-902,5.0,Active,Good,1m6f80y,0,96.0,0.0,0.0
Killarney,7:20,Eagle Fang,Chris Hayes,William Durkan,17.0,6.0,6.0,14.5,,10,3/214,4.0,Active,Good,1m6f80y,0,92.0,0.0,0.0
Killarney,7:20,Granite Bay,Jack Cleary(5),Jarlath P Fahey,0.0,4.0,5.0,14.5,,10,42-437,10.0,Active,Good,1m6f80y,0,92.0,0.0,0.0
Killarney,7:20,Royal Hollow,Andrew Slattery,Andrew Slattery,8.0,24.0,8.0,14.5,,10,104-26,28.0,Active,Good,1m6f80y,0,90.0,0.0,0.0
Killarney,7:20,The Real Screamer,Ben Coen,Paul W Flynn,0.0,24.0,5.0,14.5,,10,4-1130,18.5,Active,Good,1m6f80y,0,90.0,0.0,0.0
Killarney,7:20,Factual Fact,Ronan Whelan,Henry De Bromhead,14.0,37.0,7.0,14.5,,10,2-2120,7.8,Active,Good,1m6f80y,0,89.0,0.0,0.0
Killarney,7:20,Light Up The Dark,Dylan Browne McMonagle,Joseph Patrick O'Brien,15.0,62.0,5.0,14.5,,10,34-149,7.2,Active,Good,1m6f80y,0,89.0,0.0,0.0
Killarney,7:20,War Rooms,Seamie Heffernan,Gerard Keane,20.0,5.0,5.0,14.5,,10,70-801,16.0,Active,Good,1m6f80y,0,89.0,0.0,0.0
Killarney,7:20,Immutable,Gary Carroll,Joseph G Murphy,0.0,3.0,6.0,14.5,,10,35-922,25.0,Active,Good,1m6f80y,0,86.0,0.0,0.0
Killarney,7:20,Gaoth Chuil,Reese Holohan(7),T M Walsh,0.0,0.0,8.0,14.5,,10,4-9110,17.0,Active,Good,1m6f80y,0,77.0,0.0,0.0
Killarney,7:20,Luker's Tipple,Robert Whearty,Gavin Cromwell,29.0,21.0,5.0,14.5,,10,6/20-7,30.0,Active,Good,1m6f80y,0,77.0,0.0,0.0
Killarney,7:20,Sir Jeremy,Keithen Kennedy(5),Noel Meade,6.0,16.0,4.0,14.5,,10,-71951,9.6,Active,Good,1m6f80y,0,77.0,0.0,0.0
Killarney,7:20,Chutzpal,Conor Cusack(7),Henry De Bromhead,14.0,37.0,7.0,14.5,,10,12-056,11.5,Active,Good,1m6f80y,0,74.0,0.0,0.0
Killarney,7:50,Lady Plimsoll,Reese Holohan(4),M D O'Callaghan,15.0,13.0,4.0,14.5,,9,62-332,2.56,Active,Good,1m6f80y,0,70.0,0.0,0.0
Killarney,7:50,Trubshaw,Gabriella Hill(7),Henry De Bromhead,14.0,37.0,4.0,14.5,,9,1-8067,9.8,Active,Good,1m6f80y,0,66.0,0.0,0.0
Killarney,7:50,Jurality,Sam Coen,Paul W Flynn,0.0,24.0,5.0,14.5,,9,321258,19.0,Active,Good,1m6f80y,0,62.0,0.0,0.0
Killarney,7:50,Numidia,Mel Sheridan(7),Peter Lawlor,0.0,4.0,8.0,14.5,,9,078118,23.0,Active,Good,1m6f80y,0,62.0,0.0,0.0
Killarney,7:50,Charlie Brow'n,Adam Browne-Souza(7),T J O'Mara,0.0,1.0,6.0,14.5,,9,5515-7,15.0,Active,Good,1m6f80y,0,60.0,0.0,0.0
Killarney,7:50,Chicago Moon,Conor Cusack(7),Henry De Bromhead,14.0,37.0,3.0,14.5,,9,93751,5.9,Active,Good,1m6f80y,0,66.0,0.0,0.0
Killarney,7:50,Espritroyale,Jack Kearney,Gavin Cromwell,29.0,21.0,3.0,14.5,,9,-56522,9.2,Active,Good,1m6f80y,0,65.0,0.0,0.0
Killarney,7:50,Desert Friend,Wesley Joyce,P J F Murphy,11.0,9.0,10.0,14.5,,9,919044,22.5,Active,Good,1m6f80y,0,55.0,0.0,0.0
Killarney,7:50,Celestially,Paddy Harnett,Donnacha Aidan O'Brien,12.0,17.0,3.0,14.5,,9,040632,7.6,Active,Good,1m6f80y,0,62.0,0.0,0.0
Killarney,7:50,Queen Of Astolat,Keithen Kennedy,Denis Gerard Hogan,14.0,21.0,3.0,14.5,,9,8-6338,30.0,Active,Good,1m6f80y,0,56.0,0.0,0.0
Killarney,8:20,Murat,Mr H C Swan,Peter Lawlor,0.0,4.0,7.0,17.0,,8,71,2.72,Active,Good,2m0f180y,0,86.0,0.0,0.0
Killarney,8:20,Ragmans Corner,Mr Finian Maguire,Gerard Keane,20.0,5.0,7.0,17.0,,8,3330-8,3.1,Active,Good,2m0f180y,0,81.0,0.0,0.0
Killarney,8:20,Samui,Ms Hannah Smullen(7),Gordon Elliott,11.0,38.0,7.0,17.0,,8,/5322-,4.2,Active,Good,2m0f180y,0,104.0,0.0,0.0
Killarney,8:20,Can Happen,Miss Georgie Benson(7),Peter John Flood,0.0,0.0,6.0,17.0,,8,2,14.5,Active,Good,2m0f180y,0,0.0,0.0,0.0
Killarney,8:20,Glowing Account,Miss J Townend,W P Mullins,40.0,25.0,9.0,17.0,,8,0,13.5,Active,Good,2m0f180y,0,0.0,0.0,0.0
Killarney,8:20,Silas Marner,Ms M Kelly(7),Sabrina J Harty,0.0,1.0,9.0,17.0,,8,/00-09,1000.0,Active,Good,2m0f180y,0,48.0,0.0,0.0
Killarney,8:20,Simpletwistoffaith,Mr K O'Neill(7),John F O'Neill,100.0,1.0,9.0,17.0,,8,080-,1000.0,Active,Good,2m0f180y,0,0.0,0.0,0.0
Killarney,8:20,Supreme Law,Mr J G Chute(7),Sabrina J Harty,0.0,1.0,7.0,17.0,,8,0/00-9,1000.0,Active,Good,2m0f180y,0,40.0,0.0,0.0
